gbif_name,gbif_key,fieldguide_id,cover_image_url,antenna_id,inat_id,category_map_index,common_name_en,,genus,family,training_images_count,example_occurrence_image_url
Dithecodes distracta,1960549,,,,,1328,,,Dithecodes,Geometridae,8,https://inaturalist-open-data.s3.amazonaws.com/photos/12308906/original.jpg
Eudulophasia invaria,1961155,,,,,1329,,,Eudulophasia,Geometridae,50,https://inaturalist-open-data.s3.amazonaws.com/photos/168693206/original.jpeg
,1961211,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/93008513/original.jpeg
Dyspteris tenuivitta,1961352,,,,,1331,,,Dyspteris,Geometridae,14,https://inaturalist-open-data.s3.amazonaws.com/photos/241890320/original.jpeg
,1961354,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/114515366/original.jpeg
,1961702,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/281180992/original.jpg
,1961707,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/3527335/original.JPG
Synchlora tenuimargo,1962049,,,,,1335,,,Synchlora,Geometridae,9,https://inaturalist-open-data.s3.amazonaws.com/photos/6714774/original.jpeg
Synchlora frondaria,1962051,,,,,1336,,,Synchlora,Geometridae,1000,https://inaturalist-open-data.s3.amazonaws.com/photos/299396924/original.jpeg
,1962082,,,,,#N/A,,,,,27,https://inaturalist-open-data.s3.amazonaws.com/photos/67852028/original.jpeg
,1962086,,,,,#N/A,,,,,60,https://inaturalist-open-data.s3.amazonaws.com/photos/299989849/original.jpeg
,1962103,,,,,#N/A,,,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/329138001/original.jpeg
Synchlora gerularia,1962118,,,,,1340,,,Synchlora,Geometridae,196,https://inaturalist-open-data.s3.amazonaws.com/photos/66382520/original.jpeg
Synchlora pulchrifimbria,1962120,,,,,1341,,,Synchlora,Geometridae,29,https://inaturalist-open-data.s3.amazonaws.com/photos/110354340/original.jpeg
Lissochlora albociliaria,1962296,,,,,1342,,,Lissochlora,Geometridae,7,https://inaturalist-open-data.s3.amazonaws.com/photos/30121010/original.jpg
,1962612,,,,,#N/A,,,,,28,https://inaturalist-open-data.s3.amazonaws.com/photos/94378395/original.jpg
,1962706,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/67927253/original.jpeg
,1962784,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/265824371/original.jpeg
,1962895,,,,,#N/A,,,,,635,https://inaturalist-open-data.s3.amazonaws.com/photos/172371296/original.jpg
,1962997,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/201171990/original.jpeg
,1963000,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/180651423/original.jpeg
,1963214,,,,,#N/A,,,,,12,https://inaturalist-open-data.s3.amazonaws.com/photos/181574008/original.jpeg
,1963222,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/239756738/original.jpeg
Tricentrogyna violescens,1963253,,,,,1351,,,Tricentrogyna,Geometridae,34,https://inaturalist-open-data.s3.amazonaws.com/photos/185785713/original.jpg
Tricentrogyna colligata,1963259,,,,,1352,,,Tricentrogyna,Geometridae,12,https://inaturalist-open-data.s3.amazonaws.com/photos/81276568/original.jpeg
,1963263,,,,,#N/A,,,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/302408622/original.jpeg
,1963278,,,,,#N/A,,,,,12,https://inaturalist-open-data.s3.amazonaws.com/photos/113817417/original.jpeg
,1963344,,,,,#N/A,,,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/331124027/original.jpg
Tricentra quadrigata,1963345,,,,,1356,,,Tricentra,Geometridae,9,https://inaturalist-open-data.s3.amazonaws.com/photos/208401584/original.jpeg
,1963352,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/360321894/original.jpeg
,1963425,,,,,#N/A,,,,,243,https://inaturalist-open-data.s3.amazonaws.com/photos/135756597/original.jpeg
,1963433,,,,,#N/A,,,,,652,https://inaturalist-open-data.s3.amazonaws.com/photos/4963805/original.jpg
,1963633,,,,,#N/A,,,,,55,https://inaturalist-open-data.s3.amazonaws.com/photos/115472895/original.jpeg
,1963652,,,,,#N/A,,,,,18,https://inaturalist-open-data.s3.amazonaws.com/photos/332791276/original.jpeg
,1963661,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/123136627/original.jpeg
Bryoptera hypomelas,1963919,,,,,1363,,,Bryoptera,Geometridae,23,https://inaturalist-open-data.s3.amazonaws.com/photos/121905070/original.jpeg
,1963929,,,,,#N/A,,,,,10,https://inaturalist-open-data.s3.amazonaws.com/photos/102494747/original.jpeg
,1963966,,,,,#N/A,,,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/333629035/original.jpg
,1963980,,,,,#N/A,,,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/118215662/original.jpeg
,1963990,,,,,#N/A,,,,,38,https://inaturalist-open-data.s3.amazonaws.com/photos/82993461/original.jpeg
,1964262,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/13150242/original.jpg
,1964264,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/347856496/original.jpeg
,1964270,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/108019070/original.jpg
,1964698,,,,,#N/A,,,,,46,https://inaturalist-open-data.s3.amazonaws.com/photos/90351689/original.jpeg
Trotopera arrhapa,1964934,,,,,1372,,,Trotopera,Geometridae,7,https://inaturalist-open-data.s3.amazonaws.com/photos/196713626/original.jpeg
,1965135,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/305487658/original.jpeg
,1965200,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/200520732/original.jpg
,1965364,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/199394946/original.jpeg
,1965713,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/3094208/original.jpg
,1965887,,,,,#N/A,,,,,137,https://inaturalist-open-data.s3.amazonaws.com/photos/105793168/original.jpeg
Sericoptera area,1966072,,,,,1378,,,Sericoptera,Geometridae,7,https://inaturalist-open-data.s3.amazonaws.com/photos/304381751/original.jpeg
,1966086,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/77900292/original.jpeg
,1966088,,,,,#N/A,,,,,402,https://inaturalist-open-data.s3.amazonaws.com/photos/49299029/original.jpeg
,1966185,,,,,#N/A,,,,,684,https://inaturalist-open-data.s3.amazonaws.com/photos/55071393/original.jpg
,1967191,,,,,#N/A,,,,,30,https://inaturalist-open-data.s3.amazonaws.com/photos/255603515/original.jpeg
,1967341,,,,,#N/A,,,,,12,https://inaturalist-open-data.s3.amazonaws.com/photos/161606099/original.jpg
,1967346,,,,,#N/A,,,,,13,https://inaturalist-open-data.s3.amazonaws.com/photos/228462689/original.jpeg
,1967353,,,,,#N/A,,,,,18,https://inaturalist-open-data.s3.amazonaws.com/photos/20296595/original.jpg
,1968313,,,,,#N/A,,,,,184,https://inaturalist-open-data.s3.amazonaws.com/photos/116172991/original.jpeg
,1968321,,,,,#N/A,,,,,103,https://inaturalist-open-data.s3.amazonaws.com/photos/132250888/original.jpeg
Phrygionis privignaria,1968324,,,,,1388,,,Phrygionis,Geometridae,234,https://inaturalist-open-data.s3.amazonaws.com/photos/178027450/original.jpg
,1968538,,,,,#N/A,,,,,50,https://inaturalist-open-data.s3.amazonaws.com/photos/111565002/original.jpeg
,1968546,,,,,#N/A,,,,,24,https://inaturalist-open-data.s3.amazonaws.com/photos/97753368/original.jpg
,1968548,,,,,#N/A,,,,,34,https://inaturalist-open-data.s3.amazonaws.com/photos/54561389/original.jpeg
Pleuroprucha insulsaria,1968942,,,,,1392,,,Pleuroprucha,Geometridae,1000,https://inaturalist-open-data.s3.amazonaws.com/photos/124962864/original.jpeg
,1969536,,,,,#N/A,,,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/105251512/original.jpeg
Urepione quadrilineata,1969638,,,,,1394,,,Urepione,Geometridae,9,https://inaturalist-open-data.s3.amazonaws.com/photos/105817589/original.jpeg
,1970173,,,,,#N/A,,,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/113959224/original.jpeg
,1970176,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/336543766/original.jpg
Perigramma repetita,1970178,,,,,1397,,,Perigramma,Geometridae,11,https://inaturalist-open-data.s3.amazonaws.com/photos/4182065/original.JPG
,1972101,,,,,#N/A,,,,,205,https://inaturalist-open-data.s3.amazonaws.com/photos/228317376/original.jpg
,1972102,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/329289777/original.jpg
,1972896,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/60690287/original.jpg
,1972987,,,,,#N/A,,,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/146816702/original.jpeg
,1973401,,,,,#N/A,,,,,23,https://inaturalist-open-data.s3.amazonaws.com/photos/88498260/original.jpeg
Oospila miccularia,1973581,,,,,1403,,,Oospila,Geometridae,5,https://inaturalist-open-data.s3.amazonaws.com/photos/60702185/original.jpg
Oospila depressa,1973608,,,,,1404,,,Oospila,Geometridae,16,https://inaturalist-open-data.s3.amazonaws.com/photos/6592168/original.jpeg
,1973610,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/263331307/original.jpeg
Oospila atopochlora,1973631,,,,,1406,,,Oospila,Geometridae,8,https://inaturalist-open-data.s3.amazonaws.com/photos/12801933/original.jpg
,1973640,,,,,#N/A,,,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/28962079/original.jpeg
Oospila rosipara,1973647,,,,,1408,,,Oospila,Geometridae,9,http://n2t.net/ark:/65665/m388fef8fb-6463-484a-ace0-4f4a1ce3cf8d
,1973665,,,,,#N/A,,,,,138,https://inaturalist-open-data.s3.amazonaws.com/photos/301549050/original.jpeg
Oospila confundaria,1973670,,,,,1410,,,Oospila,Geometridae,8,http://n2t.net/ark:/65665/m3029c3238-7f83-4905-b590-a208736ac3fb
,1973674,,,,,#N/A,,,,,10,https://inaturalist-open-data.s3.amazonaws.com/photos/12795089/original.jpg
,1973686,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/363844190/original.jpg
Oospila albicoma,1973687,,,,,1413,,,Oospila,Geometridae,69,http://www.boldsystems.org/pics/BLPDV/18-SRNP-102442-DHJ703529+1551985550.JPG
,1973696,,,,,#N/A,,,,,26,https://inaturalist-open-data.s3.amazonaws.com/photos/229752413/original.jpg
,1973697,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/275685786/original.jpg
Neagathia corruptata,1975287,,,,,1416,,,Neagathia,Geometridae,41,https://inaturalist-open-data.s3.amazonaws.com/photos/87481029/original.jpeg
,1975634,,,,,#N/A,,,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/102234942/original.jpeg
,1975658,,,,,#N/A,,,,,20,https://observation.org/photos/31429793.jpg
,1975664,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/3074776/original.JPG
,1975687,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/299301433/original.jpeg
Chloractis pulcherrima,1975700,,,,,1421,,,Chloractis,Geometridae,22,https://inaturalist-open-data.s3.amazonaws.com/photos/247524525/original.jpeg
Hymenomima umbelularia,1975855,,,,,1422,,,Hymenomima,Geometridae,17,https://inaturalist-open-data.s3.amazonaws.com/photos/255622624/original.jpg
Hymenomima camerata,1975859,,,,,1423,,,Hymenomima,Geometridae,6,https://inaturalist-open-data.s3.amazonaws.com/photos/46419260/original.jpg
Hymenomima memor,1975872,,,,,1424,,,Hymenomima,Geometridae,11,http://n2t.net/ark:/65665/m32ebe49e3-7106-4b04-81ef-2bb20c8fd3d4
Erastria decrepitaria,1976073,,,,,1425,,,Erastria,Geometridae,191,https://inaturalist-open-data.s3.amazonaws.com/photos/96034316/original.jpeg
,1976207,,,,,#N/A,,,,,7,http://www.boldsystems.org/pics/MHAGA/04-SRNP-33901-DHJ325184+1365543346.jpg
,1976255,,,,,#N/A,,,,,134,https://inaturalist-open-data.s3.amazonaws.com/photos/138363651/original.jpg
,1976364,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/109628453/original.jpeg
,1976368,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/285193867/original.jpg
,1976381,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/105242662/original.jpeg
,1976394,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/58024692/original.jpeg
,1976410,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/247711125/original.jpeg
,1976429,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/109978849/original.jpeg
,1976434,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/393746761/original.jpeg
Oxydia vesulia,1976651,,,,,1435,,,Oxydia,Geometridae,235,http://www.boldsystems.org/pics/MHMYC/08-SRNP-57372-DHJ505543+1365546898.jpg
,1976653,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/95731762/original.jpeg
,1976656,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/4180370/original.JPG
,1976674,,,,,#N/A,,,,,10,https://inaturalist-open-data.s3.amazonaws.com/photos/103665445/original.jpeg
,1976696,,,,,#N/A,,,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/8718913/original.jpg
Oxydia apidania,1976702,,,,,1440,,,Oxydia,Geometridae,193,http://www.boldsystems.org/pics/BLPAA/17-SRNP-30979-DHJ931434+1551985114.jpg
,1976719,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/2988408/original.jpg
,1976746,,,,,#N/A,,,,,139,https://inaturalist-open-data.s3.amazonaws.com/photos/28700788/original.jpeg
,1976895,,,,,#N/A,,,,,20,https://inaturalist-open-data.s3.amazonaws.com/photos/105343084/original.png
Pyrochlora rhanis,1977209,,,,,1444,,,Pyrochlora,Geometridae,8,https://inaturalist-open-data.s3.amazonaws.com/photos/245930812/original.jpeg
Ischnopteris bifinita,1978162,,,,,1445,,,Ischnopteris,Geometridae,8,https://inaturalist-open-data.s3.amazonaws.com/photos/105046301/original.jpeg
,1978255,,,,,#N/A,,,,,15,http://www.boldsystems.org/pics/MHAGA/98-SRNP-3156-DHJ326014+1365543386.jpg
,1978258,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/43667233/original.jpeg
,1978261,,,,,#N/A,,,,,17,https://inaturalist-open-data.s3.amazonaws.com/photos/14913831/original.jpeg
,1978262,,,,,#N/A,,,,,13,https://inaturalist-open-data.s3.amazonaws.com/photos/31052812/original.jpg
Leuciris fimbriaria,1978464,,,,,1450,,,Leuciris,Geometridae,109,https://inaturalist-open-data.s3.amazonaws.com/photos/49476942/original.jpeg
,1978465,,,,,#N/A,,,,,24,https://inaturalist-open-data.s3.amazonaws.com/photos/59628967/original.jpeg
Patalene hamulata,1978656,,,,,1452,,,Patalene,Geometridae,106,http://www.boldsystems.org/pics/BCIGE/LEGEEU-22000055-BCI26930-D+1318869664.JPG
Patalene falcularia,1978658,,,,,1453,,,Patalene,Geometridae,8,https://inaturalist-open-data.s3.amazonaws.com/photos/100248220/original.jpeg
,1978957,,,,,#N/A,,,,,26,https://inaturalist-open-data.s3.amazonaws.com/photos/301895360/original.jpeg
,1978958,,,,,#N/A,,,,,537,https://inaturalist-open-data.s3.amazonaws.com/photos/176330210/original.jpg
,1978959,,,,,#N/A,,,,,100,https://inaturalist-open-data.s3.amazonaws.com/photos/13149932/original.jpg
,1979251,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/199404041/original.jpeg
,1979343,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/14146440/original.jpg
,1979484,,,,,#N/A,,,,,12,https://inaturalist-open-data.s3.amazonaws.com/photos/261158989/original.jpg
,1979578,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/57122009/original.jpg
,1979604,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/21394678/original.jpg
,1979665,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/54981942/original.jpeg
,1979680,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/173201201/original.jpeg
,1979688,,,,,#N/A,,,,,11,https://inaturalist-open-data.s3.amazonaws.com/photos/64536149/original.jpeg
,1979695,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/188995815/original.jpg
,1980109,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/50847402/original.jpg
,1980242,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/50604573/original.jpg
Dichorda obliquata,1980252,,,,,1468,,,Dichorda,Geometridae,10,https://inaturalist-open-data.s3.amazonaws.com/photos/177175821/original.jpg
,1980258,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/104707339/original.jpeg
,1980307,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/90166113/original.jpeg
,1980311,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/72701227/original.jpg
,1980315,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/7490881/original.jpeg
,1980339,,,,,#N/A,,,,,13,https://inaturalist-open-data.s3.amazonaws.com/photos/271323687/original.jpeg
,1980958,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/309684809/original.jpeg
Nemoria scriptaria,1981147,,,,,1475,,,Nemoria,Geometridae,40,https://inaturalist-open-data.s3.amazonaws.com/photos/280219088/original.jpg
,1981149,,,,,#N/A,,,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/387518488/original.jpg
,1981168,,,,,#N/A,,,,,14,https://live.staticflickr.com/65535/49837886773_dd1762d999_b.jpg
,1981212,,,,,#N/A,,,,,9,https://s3.hpc.ut.ee/plutof-public/large/d8065d92-1602-42be-a9dc-daaca9a218bd.jpg
,1981227,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/130771771/original.jpeg
,1981229,,,,,#N/A,,,,,10,https://inaturalist-open-data.s3.amazonaws.com/photos/52452173/original.jpg
,1981236,,,,,#N/A,,,,,7,https://inaturalist-open-data.s3.amazonaws.com/photos/27634981/original.jpeg
Nemoria aturia,1981238,,,,,1482,,,Nemoria,Geometridae,14,http://n2t.net/ark:/65665/m370df6762-8ef8-44e4-ada2-1a74dbc95ce4
,1981252,,,,,#N/A,,,,,105,https://inaturalist-open-data.s3.amazonaws.com/photos/247710915/original.jpeg
,1981256,,,,,#N/A,,,,,12,https://s3.hpc.ut.ee/plutof-public/large/50aa2568-f522-4d4d-a09b-336e3a401397.jpg
,1981270,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/150565367/original.jpg
Nemoria adjunctaria,1981283,,,,,1486,,,Nemoria,Geometridae,14,https://inaturalist-open-data.s3.amazonaws.com/photos/105979280/original.jpeg
,1981288,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/365571640/original.jpg
,1981293,,,,,#N/A,,,,,8,https://inaturalist-open-data.s3.amazonaws.com/photos/91759735/original.png
,1981294,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/291138274/original.jpeg
,1981308,,,,,#N/A,,,,,6,https://inaturalist-open-data.s3.amazonaws.com/photos/27981050/original.jpeg
,1981318,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/304345932/original.jpeg
,1981324,,,,,#N/A,,,,,12,https://s3.hpc.ut.ee/plutof-public/large/fee9918e-3073-4d4b-be7b-f2e235b98688.jpg
,1981519,,,,,#N/A,,,,,20,https://inaturalist-open-data.s3.amazonaws.com/photos/104826010/original.jpeg
,1981903,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/104527427/original.jpeg
,1981951,,,,,#N/A,,,,,88,https://inaturalist-open-data.s3.amazonaws.com/photos/38632038/original.jpeg
,1981956,,,,,#N/A,,,,,12,https://inaturalist-open-data.s3.amazonaws.com/photos/206349318/original.jpeg
,1981960,,,,,#N/A,,,,,9,https://inaturalist-open-data.s3.amazonaws.com/photos/322653631/original.jpeg
Chloropteryx dealbata,1981968,,,,,1498,,,Chloropteryx,Geometridae,15,https://inaturalist-open-data.s3.amazonaws.com/photos/54356906/original.jpeg
Chloropteryx opalaria,1981973,,,,,1499,,,Chloropteryx,Geometridae,74,https://inaturalist-open-data.s3.amazonaws.com/photos/34293528/original.jpeg
,1982141,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/206327914/original.jpeg
,1982153,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/98997484/original.jpg
,1982166,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/104044184/original.jpeg
,1982337,,,,,#N/A,,,,,23,https://inaturalist-open-data.s3.amazonaws.com/photos/244563377/original.jpg
,1982813,,,,,#N/A,,,,,5,https://inaturalist-open-data.s3.amazonaws.com/photos/152490840/original.jpeg
,1985006,,,,,#N/A,,,,,4,https://inaturalist-open-data.s3.amazonaws.com/photos/27587509/original.jpeg
